Temp.treatment,Fungal.treatment,Subplot.ID,Plot.ID,Unique.Plant.ID,3.09.emergence,3.09.status,3.22.status,4.05.status,4.19.status,5.03.status,7.05.status
Control,Control,C5.1,C5,1285,1,1,1,1,1,1,0
Control,Control,C5.1,C5,1286,1,1,1,1,1,1,1
Control,Control,C5.1,C5,1287,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1288,0,0,1,1,1,1,1
Control,Control,C5.1,C5,1289,1,1,1,1,1,1,1
Control,Control,C5.1,C5,1290,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1291,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1292,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1293,0,0,0,1,1,1,0
Control,Control,C5.1,C5,1294,0,0,0,0,0,0,0
Control,Control,C5.1,C5,1295,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1296,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1297,0,0,1,1,1,1,1
Control,Control,C5.1,C5,1298,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1299,1,0,0,0,0,0,0
Control,Control,C5.1,C5,1300,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1301,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1302,0,0,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1303,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1304,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1305,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1306,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1307,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1308,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1309,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1310,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1311,0,0,1,1,1,1,0
Control,Snow Mold,C5.2,C5,1312,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1313,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1314,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1315,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1316,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1317,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1318,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1319,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1320,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1321,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1322,1,1,1,1,1,1,0
Control,Snow Mold,C5.2,C5,1323,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1324,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1325,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1326,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1327,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1328,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1329,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1330,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1331,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1332,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1333,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1334,0,0,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1335,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1336,0,0,1,1,1,1,0
Control,Snow Mold,C5.2,C5,1337,0,0,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1338,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1339,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1340,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1341,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1342,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1343,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1344,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1345,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1346,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1347,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1348,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1349,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1350,1,1,1,1,1,1,0
Control,Snow Mold,C5.2,C5,1351,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1352,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1353,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1354,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1355,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1356,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1357,0,0,0,1,1,1,1
Control,Snow Mold,C5.2,C5,1358,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1359,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1360,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1361,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1362,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1363,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1364,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1365,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1366,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1367,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1368,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1369,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1370,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1371,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1372,0,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1373,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1374,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1375,1,1,1,1,1,1,0
Control,Snow Mold,C5.2,C5,1376,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1377,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1378,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1379,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1380,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1381,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1382,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1383,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1384,0,0,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1385,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1386,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1387,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1388,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1389,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1390,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1391,0,0,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1392,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1393,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1394,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1395,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1396,1,0,0,0,0,0,0
Control,Snow Mold,C5.2,C5,1397,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1398,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1399,1,1,1,1,1,1,1
Control,Snow Mold,C5.2,C5,1400,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1401,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1402,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1403,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1404,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1405,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1406,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1407,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1408,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1409,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1410,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1411,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1412,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1413,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1414,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1415,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1416,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1417,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1418,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1419,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1420,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1421,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1422,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1423,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1424,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1425,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1426,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1427,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1428,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1429,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1430,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1431,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1432,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1433,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1434,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1435,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1436,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1437,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1438,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1439,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1440,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1441,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1442,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1443,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1444,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1445,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1446,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1447,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1448,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1449,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1450,0,0,1,1,1,1,0
Control,Fungicide,C5.3,C5,1451,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1452,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1453,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1454,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1455,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1456,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1457,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1458,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1459,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1460,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1461,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1462,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1463,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1464,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1465,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1466,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1467,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1468,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1469,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1470,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1471,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1472,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1473,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1474,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1475,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1476,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1477,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1478,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1479,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1480,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1481,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1482,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1483,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1484,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1485,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1486,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1487,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1488,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1489,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1490,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1491,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1492,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1493,1,1,1,1,1,1,0
Control,Fungicide,C5.3,C5,1494,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1495,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1496,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1497,1,1,1,1,1,1,1
Control,Fungicide,C5.3,C5,1498,1,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1499,0,0,0,0,0,0,0
Control,Fungicide,C5.3,C5,1500,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1501,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1502,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1503,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1504,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1505,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1506,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1507,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1508,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1509,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1510,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1511,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1512,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1513,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1514,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1515,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1516,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1517,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1518,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1519,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1520,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1521,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1522,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1523,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1524,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1525,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1526,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1527,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1528,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1529,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1530,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1531,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1532,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1533,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1534,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1535,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1536,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1537,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1538,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1539,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1540,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1541,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1542,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1543,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1544,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1545,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1546,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1547,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1548,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1549,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1550,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1551,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1552,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1553,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1554,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1555,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1556,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1557,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1558,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1559,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1560,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1561,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1562,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1563,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1564,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1565,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1566,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1567,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1568,0,0,1,1,1,1,1
Control,Fungicide,C6.1,C6,1569,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1570,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1571,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1572,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1573,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1574,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1575,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1576,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1577,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1578,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1579,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1580,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1581,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1582,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1583,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1584,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1585,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1586,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1587,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1588,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1589,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1590,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1591,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1592,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1593,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1594,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1595,1,1,1,1,1,1,0
Control,Fungicide,C6.1,C6,1596,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1597,1,1,1,1,1,1,1
Control,Fungicide,C6.1,C6,1598,0,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1599,1,0,0,0,0,0,0
Control,Fungicide,C6.1,C6,1600,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1601,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1602,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1603,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1604,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1605,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1606,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1607,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1608,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1609,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1610,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1611,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1612,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1613,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1614,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1615,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1616,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1617,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1618,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1619,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1620,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1621,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1622,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1623,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1624,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1625,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1626,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1627,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1628,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1629,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1630,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1631,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1632,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1633,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1634,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1635,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1636,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1637,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1638,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1639,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1640,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1641,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1642,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1643,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1644,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1645,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1646,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1647,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1648,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1649,0,0,1,1,1,1,0
Control,Control,C6.3,C6,1650,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1651,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1652,0,0,1,1,1,1,0
Control,Control,C6.3,C6,1653,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1654,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1655,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1656,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1657,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1658,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1659,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1660,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1661,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1662,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1663,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1664,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1665,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1666,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1667,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1668,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1669,0,0,1,1,1,1,0
Control,Control,C6.3,C6,1670,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1671,0,0,1,1,1,1,1
Control,Control,C6.3,C6,1672,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1673,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1674,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1675,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1676,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1677,0,0,1,1,1,1,0
Control,Control,C6.3,C6,1678,1,1,1,1,1,1,0
Control,Control,C6.3,C6,1679,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1680,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1681,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1682,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1683,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1684,0,0,0,1,1,1,1
Control,Control,C6.3,C6,1685,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1686,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1687,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1688,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1689,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1690,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1691,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1692,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1693,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1694,1,1,1,1,1,1,1
Control,Control,C6.3,C6,1695,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1696,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1697,0,0,0,0,0,0,0
Control,Control,C6.3,C6,1698,0,0,1,1,1,1,1
Control,Control,C6.3,C6,1699,1,0,0,0,0,0,0
Control,Control,C6.3,C6,1700,1,0,0,0,0,0,0
